timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,grpThreads,allThreads,Latency
1448546684148,670,ListingFilterPAge,200,OK,Thread Group 1-1,text,true,,1888,1,1,670
1448546686299,343,ListingFilterPAge,200,OK,Thread Group 1-2,text,true,,1888,2,2,343
1448546686831,344,ListingFilterPAge,200,OK,Thread Group 1-1,text,true,,1888,2,2,344
1448546688403,379,ListingFilterPAge,200,OK,Thread Group 1-2,text,true,,1888,3,3,379
1448546688702,330,ListingFilterPAge,200,OK,Thread Group 1-1,text,true,,1888,3,3,330
1448546689189,346,ListingFilterPAge,200,OK,Thread Group 1-3,text,true,,1888,3,3,346
1448546690206,348,ListingFilterPAge,200,OK,Thread Group 1-2,text,true,,1888,3,3,348
1448546690521,327,ListingFilterPAge,200,OK,Thread Group 1-1,text,true,,1888,3,3,327
1448546691059,348,ListingFilterPAge,200,OK,Thread Group 1-3,text,true,,1888,4,4,347
1448546692401,689,ListingFilterPAge,200,OK,Thread Group 1-2,text,true,,1888,4,4,689
1448546692487,620,ListingFilterPAge,200,OK,Thread Group 1-4,text,true,,1888,4,4,620
1448546692884,374,ListingFilterPAge,200,OK,Thread Group 1-1,text,true,,1888,4,4,374
1448546693656,334,ListingFilterPAge,200,OK,Thread Group 1-3,text,true,,1888,5,5,334
1448546694966,689,ListingFilterPAge,200,OK,Thread Group 1-4,text,true,,1888,5,5,688
1448546695123,608,ListingFilterPAge,200,OK,Thread Group 1-2,text,true,,1888,5,5,608
1448546695128,633,ListingFilterPAge,200,OK,Thread Group 1-1,text,true,,1888,5,5,633
1448546695797,447,ListingFilterPAge,200,OK,Thread Group 1-5,text,true,,1888,5,5,446
1448546696304,331,ListingFilterPAge,200,OK,Thread Group 1-3,text,true,,1888,5,5,331
1448546697303,459,ListingFilterPAge,200,OK,Thread Group 1-1,text,true,,1888,6,6,459
1448546697299,473,ListingFilterPAge,200,OK,Thread Group 1-4,text,true,,1888,6,6,472
1448546697348,454,ListingFilterPAge,200,OK,Thread Group 1-2,text,true,,1888,6,6,454
1448546697989,347,ListingFilterPAge,200,OK,Thread Group 1-5,text,true,,1888,6,6,347
1448546698183,403,ListingFilterPAge,200,OK,Thread Group 1-6,text,true,,1888,6,6,403
1448546698254,364,ListingFilterPAge,200,OK,Thread Group 1-3,text,true,,1888,6,6,364
1448546699441,343,ListingFilterPAge,200,OK,Thread Group 1-2,text,true,,1888,6,6,343
1448546699450,348,ListingFilterPAge,200,OK,Thread Group 1-4,text,true,,1888,6,6,348
1448546699480,436,ListingFilterPAge,200,OK,Thread Group 1-1,text,true,,1888,6,6,436
1448546699888,355,ListingFilterPAge,200,OK,Thread Group 1-5,text,true,,1888,7,7,355
1448546700063,484,ListingFilterPAge,200,OK,Thread Group 1-3,text,true,,1888,7,7,484
1448546700124,563,ListingFilterPAge,200,OK,Thread Group 1-6,text,true,,1888,7,7,562
1448546701202,360,ListingFilterPAge,200,OK,Thread Group 1-7,text,true,,1888,7,7,360
1448546701439,438,ListingFilterPAge,200,OK,Thread Group 1-2,text,true,,1888,7,7,438
1448546701551,596,ListingFilterPAge,200,OK,Thread Group 1-1,text,true,,1888,7,7,596
1448546701454,725,ListingFilterPAge,200,OK,Thread Group 1-4,text,true,,1888,7,7,725
1448546702215,436,ListingFilterPAge,200,OK,Thread Group 1-5,text,true,,1888,7,7,436
1448546702463,668,ListingFilterPAge,200,OK,Thread Group 1-6,text,true,,1888,8,8,668
1448546702520,1063,ListingFilterPAge,200,OK,Thread Group 1-3,text,true,,1888,8,8,1063
1448546703909,666,ListingFilterPAge,200,OK,Thread Group 1-7,text,true,,1888,8,8,666
1448546704403,656,ListingFilterPAge,200,OK,Thread Group 1-2,text,true,,1888,8,8,656
1448546705017,595,ListingFilterPAge,200,OK,Thread Group 1-1,text,true,,1888,8,8,595
1448546705085,634,ListingFilterPAge,200,OK,Thread Group 1-4,text,true,,1888,8,8,634
1448546704890,961,ListingFilterPAge,200,OK,Thread Group 1-8,text,true,,1888,8,8,961
1448546705323,594,ListingFilterPAge,200,OK,Thread Group 1-5,text,true,,1888,8,8,594
1448546705897,555,ListingFilterPAge,200,OK,Thread Group 1-6,text,true,,1888,8,8,555
1448546706722,421,ListingFilterPAge,200,OK,Thread Group 1-3,text,true,,1888,8,8,421
1448546706930,357,ListingFilterPAge,200,OK,Thread Group 1-7,text,true,,1888,8,8,357
1448546707498,372,ListingFilterPAge,200,OK,Thread Group 1-9,text,true,,1888,8,8,372
1448546707701,363,ListingFilterPAge,200,OK,Thread Group 1-2,text,true,,1888,8,8,363
1448546707838,394,ListingFilterPAge,200,OK,Thread Group 1-8,text,true,,1888,8,8,394
1448546707842,425,ListingFilterPAge,200,OK,Thread Group 1-4,text,true,,1888,8,8,425
1448546707777,566,ListingFilterPAge,200,OK,Thread Group 1-5,text,true,,1888,8,8,566
1448546708207,379,ListingFilterPAge,200,OK,Thread Group 1-6,text,true,,1888,8,8,379
1448546708761,385,ListingFilterPAge,200,OK,Thread Group 1-3,text,true,,1888,8,8,385
1448546709078,375,ListingFilterPAge,200,OK,Thread Group 1-7,text,true,,1888,8,8,375
1448546709520,357,ListingFilterPAge,200,OK,Thread Group 1-9,text,true,,1888,8,8,357
1448546709986,383,ListingFilterPAge,200,OK,Thread Group 1-4,text,true,,1888,8,8,382
1448546710056,340,ListingFilterPAge,200,OK,Thread Group 1-5,text,true,,1888,8,8,340
1448546709922,475,ListingFilterPAge,200,OK,Thread Group 1-8,text,true,,1888,8,8,475
1448546710206,401,ListingFilterPAge,200,OK,Thread Group 1-10,text,true,,1888,8,8,401
1448546710372,375,ListingFilterPAge,200,OK,Thread Group 1-6,text,true,,1888,8,8,375
1448546710735,343,ListingFilterPAge,200,OK,Thread Group 1-3,text,true,,1888,8,8,343
1448546711163,446,ListingFilterPAge,200,OK,Thread Group 1-7,text,true,,1888,8,8,446
1448546711766,776,ListingFilterPAge,200,OK,Thread Group 1-9,text,true,,1888,8,8,776
1448546712663,527,ListingFilterPAge,200,OK,Thread Group 1-5,text,true,,1888,8,8,527
1448546712861,382,ListingFilterPAge,200,OK,Thread Group 1-6,text,true,,1888,8,8,382
1448546712940,344,ListingFilterPAge,200,OK,Thread Group 1-8,text,true,,1888,8,8,344
1448546712858,427,ListingFilterPAge,200,OK,Thread Group 1-4,text,true,,1888,8,8,427
1448546712846,447,ListingFilterPAge,200,OK,Thread Group 1-10,text,true,,1888,8,8,447
1448546713612,430,ListingFilterPAge,200,OK,Thread Group 1-11,text,true,,1888,8,8,430
1448546714181,705,ListingFilterPAge,200,OK,Thread Group 1-7,text,true,,1888,8,8,705
1448546714484,710,ListingFilterPAge,200,OK,Thread Group 1-9,text,true,,1888,9,9,710
1448546715194,722,ListingFilterPAge,200,OK,Thread Group 1-5,text,true,,1888,9,9,722
1448546715325,607,ListingFilterPAge,200,OK,Thread Group 1-6,text,true,,1888,9,9,607
1448546715485,517,ListingFilterPAge,200,OK,Thread Group 1-8,text,true,,1888,9,9,517
1448546715425,608,ListingFilterPAge,200,OK,Thread Group 1-10,text,true,,1888,9,9,608
1448546715468,604,ListingFilterPAge,200,OK,Thread Group 1-4,text,true,,1888,9,9,604
1448546716533,558,ListingFilterPAge,200,OK,Thread Group 1-11,text,true,,1888,8,8,558
1448546716611,536,ListingFilterPAge,200,OK,Thread Group 1-12,text,true,,1888,8,8,536
1448546717257,348,ListingFilterPAge,200,OK,Thread Group 1-7,text,true,,1888,8,8,348
1448546717330,388,ListingFilterPAge,200,OK,Thread Group 1-9,text,true,,1888,8,8,388
1448546717710,326,ListingFilterPAge,200,OK,Thread Group 1-6,text,true,,1888,9,9,326
1448546717754,369,ListingFilterPAge,200,OK,Thread Group 1-8,text,true,,1888,9,9,369
1448546717821,375,ListingFilterPAge,200,OK,Thread Group 1-10,text,true,,1888,9,9,375
1448546717848,392,ListingFilterPAge,200,OK,Thread Group 1-5,text,true,,1888,9,9,392
1448546718754,479,ListingFilterPAge,200,OK,Thread Group 1-11,text,true,,1888,8,8,479
1448546718908,428,ListingFilterPAge,200,OK,Thread Group 1-12,text,true,,1888,8,8,428
1448546719236,351,ListingFilterPAge,200,OK,Thread Group 1-13,text,true,,1888,8,8,351
1448546719372,365,ListingFilterPAge,200,OK,Thread Group 1-9,text,true,,1888,8,8,365
1448546719372,382,ListingFilterPAge,200,OK,Thread Group 1-7,text,true,,1888,8,8,382
1448546719789,309,ListingFilterPAge,200,OK,Thread Group 1-6,text,false,"Test failed: text expected to contain /<h3 class=""h4"">LG G3 16 GB </h3>/",20627,8,8,246
1448546719788,432,ListingFilterPAge,200,OK,Thread Group 1-8,text,true,,1888,8,8,432
1448546719898,406,ListingFilterPAge,200,OK,Thread Group 1-10,text,true,,1888,8,8,406
1448546720808,398,ListingFilterPAge,200,OK,Thread Group 1-11,text,true,,1888,8,8,398
1448546720921,399,ListingFilterPAge,200,OK,Thread Group 1-12,text,true,,1888,8,8,399
1448546721247,376,ListingFilterPAge,200,OK,Thread Group 1-13,text,true,,1888,8,8,376
1448546721368,310,ListingFilterPAge,200,OK,Thread Group 1-9,text,true,,1888,8,8,310
1448546721420,370,ListingFilterPAge,200,OK,Thread Group 1-7,text,true,,1888,8,8,370
1448546721937,701,ListingFilterPAge,200,OK,Thread Group 1-8,text,true,,1888,8,8,701
1448546722042,698,ListingFilterPAge,200,OK,Thread Group 1-10,text,true,,1888,8,8,698
1448546722234,864,ListingFilterPAge,200,OK,Thread Group 1-14,text,true,,1888,8,8,863
1448546723433,415,ListingFilterPAge,200,OK,Thread Group 1-12,text,true,,1888,8,8,415
1448546723440,429,ListingFilterPAge,200,OK,Thread Group 1-11,text,true,,1888,8,8,429
1448546723839,527,ListingFilterPAge,200,OK,Thread Group 1-13,text,true,,1888,9,9,527
1448546723958,464,ListingFilterPAge,200,OK,Thread Group 1-9,text,true,,1888,9,9,464
1448546724002,603,ListingFilterPAge,200,OK,Thread Group 1-7,text,true,,1888,9,9,603
1448546724430,770,ListingFilterPAge,200,OK,Thread Group 1-8,text,true,,1888,9,9,770
1448546724842,835,ListingFilterPAge,200,OK,Thread Group 1-10,text,true,,1888,9,9,835
1448546725209,627,ListingFilterPAge,200,OK,Thread Group 1-14,text,true,,1888,8,8,626
1448546725953,453,ListingFilterPAge,200,OK,Thread Group 1-15,text,true,,1888,8,8,452
1448546726380,363,ListingFilterPAge,200,OK,Thread Group 1-12,text,true,,1888,8,8,363
1448546726341,459,ListingFilterPAge,200,OK,Thread Group 1-11,text,true,,1888,8,8,459
1448546726821,381,ListingFilterPAge,200,OK,Thread Group 1-9,text,true,,1888,9,9,381
1448546726884,325,ListingFilterPAge,200,OK,Thread Group 1-13,text,true,,1888,9,9,325
1448546727274,337,ListingFilterPAge,200,OK,Thread Group 1-8,text,true,,1888,9,9,337
1448546727452,360,ListingFilterPAge,200,OK,Thread Group 1-14,text,true,,1888,9,9,359
1448546727451,428,ListingFilterPAge,200,OK,Thread Group 1-10,text,true,,1888,9,9,428
1448546728100,407,ListingFilterPAge,200,OK,Thread Group 1-15,text,true,,1888,8,8,407
1448546728111,419,ListingFilterPAge,200,OK,Thread Group 1-16,text,true,,1888,8,8,419
1448546728298,391,ListingFilterPAge,200,OK,Thread Group 1-12,text,true,,1888,8,8,391
1448546728557,352,ListingFilterPAge,200,OK,Thread Group 1-11,text,true,,1888,8,8,352
1448546728772,397,ListingFilterPAge,200,OK,Thread Group 1-9,text,true,,1888,8,8,397
1448546728913,343,ListingFilterPAge,200,OK,Thread Group 1-13,text,true,,1888,8,8,343
1448546729970,404,ListingFilterPAge,200,OK,Thread Group 1-14,text,true,,1888,9,9,404
1448546730162,352,ListingFilterPAge,200,OK,Thread Group 1-10,text,true,,1888,8,8,352
1448546730311,335,ListingFilterPAge,200,OK,Thread Group 1-15,text,true,,1888,8,8,335
1448546730339,365,ListingFilterPAge,200,OK,Thread Group 1-12,text,true,,1888,8,8,365
1448546730411,333,ListingFilterPAge,200,OK,Thread Group 1-16,text,true,,1888,8,8,333
1448546731046,377,ListingFilterPAge,200,OK,Thread Group 1-17,text,true,,1888,8,8,377
1448546731346,327,ListingFilterPAge,200,OK,Thread Group 1-11,text,true,,1888,8,8,327
1448546731351,345,ListingFilterPAge,200,OK,Thread Group 1-13,text,true,,1888,8,8,345
1448546731841,789,ListingFilterPAge,200,OK,Thread Group 1-14,text,true,,1888,8,8,789
1448546732387,633,ListingFilterPAge,200,OK,Thread Group 1-10,text,true,,1888,9,9,633
1448546732714,495,ListingFilterPAge,200,OK,Thread Group 1-15,text,true,,1888,9,9,495
1448546732830,475,ListingFilterPAge,200,OK,Thread Group 1-12,text,true,,1888,9,9,475
1448546732959,413,ListingFilterPAge,200,OK,Thread Group 1-16,text,true,,1888,9,9,413
1448546733549,445,ListingFilterPAge,200,OK,Thread Group 1-17,text,true,,1888,8,8,445
1448546734014,509,ListingFilterPAge,200,OK,Thread Group 1-11,text,true,,1888,8,8,509
1448546733994,551,ListingFilterPAge,200,OK,Thread Group 1-13,text,true,,1888,8,8,551
1448546734207,749,ListingFilterPAge,200,OK,Thread Group 1-14,text,true,,1888,8,8,749
1448546734198,848,ListingFilterPAge,200,OK,Thread Group 1-18,text,true,,1888,8,8,848
1448546735361,616,ListingFilterPAge,200,OK,Thread Group 1-15,text,true,,1888,8,8,616
1448546735435,611,ListingFilterPAge,200,OK,Thread Group 1-12,text,true,,1888,9,9,611
1448546736021,555,ListingFilterPAge,200,OK,Thread Group 1-16,text,true,,1888,9,9,555
1448546736350,384,ListingFilterPAge,200,OK,Thread Group 1-17,text,true,,1888,9,9,384
1448546737054,439,ListingFilterPAge,200,OK,Thread Group 1-11,text,true,,1888,9,9,439
1448546736885,635,ListingFilterPAge,200,OK,Thread Group 1-13,text,true,,1888,9,9,635
1448546737294,491,ListingFilterPAge,200,OK,Thread Group 1-18,text,true,,1888,9,9,491
1448546737360,444,ListingFilterPAge,200,OK,Thread Group 1-19,text,true,,1888,9,9,443
1448546737644,378,ListingFilterPAge,200,OK,Thread Group 1-14,text,true,,1888,9,9,378
1448546738118,372,ListingFilterPAge,200,OK,Thread Group 1-15,text,true,,1888,8,8,372
1448546738385,512,ListingFilterPAge,200,OK,Thread Group 1-12,text,true,,1888,8,8,511
1448546738528,420,ListingFilterPAge,200,OK,Thread Group 1-16,text,true,,1888,8,8,420
1448546738670,444,ListingFilterPAge,200,OK,Thread Group 1-17,text,true,,1888,9,9,443
1448546739237,382,ListingFilterPAge,200,OK,Thread Group 1-13,text,true,,1888,8,8,382
1448546739468,363,ListingFilterPAge,200,OK,Thread Group 1-18,text,true,,1888,8,8,363
1448546739673,435,ListingFilterPAge,200,OK,Thread Group 1-19,text,true,,1888,8,8,434
1448546739777,395,ListingFilterPAge,200,OK,Thread Group 1-14,text,true,,1888,8,8,395
1448546740209,463,ListingFilterPAge,200,OK,Thread Group 1-20,text,true,,1888,8,8,463
1448546740772,402,ListingFilterPAge,200,OK,Thread Group 1-17,text,true,,1888,8,8,402
1448546740634,573,ListingFilterPAge,200,OK,Thread Group 1-15,text,true,,1888,8,8,573
1448546740719,521,ListingFilterPAge,200,OK,Thread Group 1-16,text,true,,1888,8,8,521
1448546741455,250,ListingFilterPAge,200,OK,Thread Group 1-18,text,false,"Test failed: text expected to contain /<h3 class=""h4"">LG G3 16 GB </h3>/",20627,8,8,195
1448546741342,389,ListingFilterPAge,200,OK,Thread Group 1-13,text,true,,1888,8,8,389
1448546741840,807,ListingFilterPAge,200,OK,Thread Group 1-19,text,true,,1888,9,9,807
1448546741873,789,ListingFilterPAge,200,OK,Thread Group 1-14,text,true,,1888,9,9,789
1448546743350,339,ListingFilterPAge,200,OK,Thread Group 1-20,text,true,,1888,8,8,339
1448546743486,372,ListingFilterPAge,200,OK,Thread Group 1-15,text,true,,1888,8,8,371
1448546743529,348,ListingFilterPAge,200,OK,Thread Group 1-16,text,true,,1888,8,8,348
1448546743620,342,ListingFilterPAge,200,OK,Thread Group 1-17,text,true,,1888,8,8,341
1448546743658,354,ListingFilterPAge,200,OK,Thread Group 1-21,text,true,,1888,8,8,354
1448546744010,746,ListingFilterPAge,200,OK,Thread Group 1-18,text,true,,1888,8,8,745
1448546744766,626,ListingFilterPAge,200,OK,Thread Group 1-14,text,true,,1888,9,9,625
1448546744784,860,ListingFilterPAge,200,OK,Thread Group 1-19,text,true,,1888,9,9,860
1448546746234,415,ListingFilterPAge,200,OK,Thread Group 1-15,text,true,,1888,8,8,415
1448546746472,378,ListingFilterPAge,200,OK,Thread Group 1-17,text,true,,1888,8,8,378
1448546746309,693,ListingFilterPAge,200,OK,Thread Group 1-20,text,true,,1888,8,8,693
1448546746578,475,ListingFilterPAge,200,OK,Thread Group 1-16,text,true,,1888,8,8,475
1448546746700,445,ListingFilterPAge,200,OK,Thread Group 1-21,text,true,,1888,8,8,445
1448546746726,435,ListingFilterPAge,200,OK,Thread Group 1-22,text,true,,1888,8,8,435
1448546746999,378,ListingFilterPAge,200,OK,Thread Group 1-18,text,true,,1888,8,8,378
1448546747783,299,ListingFilterPAge,200,OK,Thread Group 1-19,text,true,,1888,9,9,299
1448546748260,451,ListingFilterPAge,200,OK,Thread Group 1-15,text,true,,1888,9,9,451
1448546748546,353,ListingFilterPAge,200,OK,Thread Group 1-16,text,true,,1888,9,9,353
1448546748713,376,ListingFilterPAge,200,OK,Thread Group 1-20,text,true,,1888,9,9,376
1448546748800,346,ListingFilterPAge,200,OK,Thread Group 1-17,text,true,,1888,9,9,346
1448546748719,421,ListingFilterPAge,200,OK,Thread Group 1-21,text,true,,1888,9,9,421
1448546748906,424,ListingFilterPAge,200,OK,Thread Group 1-22,text,true,,1888,9,9,424
1448546748913,621,ListingFilterPAge,200,OK,Thread Group 1-23,text,true,,1888,9,9,621
1448546749150,585,ListingFilterPAge,200,OK,Thread Group 1-18,text,true,,1888,8,8,585
1448546749995,390,ListingFilterPAge,200,OK,Thread Group 1-19,text,true,,1888,8,8,390
1448546750546,396,ListingFilterPAge,200,OK,Thread Group 1-16,text,true,,1888,8,8,396
1448546750938,433,ListingFilterPAge,200,OK,Thread Group 1-20,text,true,,1888,9,9,433
1448546750955,437,ListingFilterPAge,200,OK,Thread Group 1-17,text,true,,1888,9,9,437
1448546751033,380,ListingFilterPAge,200,OK,Thread Group 1-22,text,true,,1888,9,9,380
1448546750903,500,ListingFilterPAge,200,OK,Thread Group 1-21,text,true,,1888,9,9,500
1448546751204,381,ListingFilterPAge,200,OK,Thread Group 1-23,text,true,,1888,8,8,380
1448546751346,374,ListingFilterPAge,200,OK,Thread Group 1-18,text,true,,1888,8,8,374
1448546752258,746,ListingFilterPAge,200,OK,Thread Group 1-19,text,true,,1888,8,8,746
1448546752627,631,ListingFilterPAge,200,OK,Thread Group 1-24,text,true,,1888,8,8,631
1448546753531,345,ListingFilterPAge,200,OK,Thread Group 1-20,text,true,,1888,8,8,345
1448546753712,371,ListingFilterPAge,200,OK,Thread Group 1-17,text,true,,1888,9,9,371
1448546753714,410,ListingFilterPAge,200,OK,Thread Group 1-22,text,true,,1888,9,9,410
1448546753813,353,ListingFilterPAge,200,OK,Thread Group 1-23,text,true,,1888,9,9,352
1448546753747,457,ListingFilterPAge,200,OK,Thread Group 1-21,text,true,,1888,9,9,457
1448546753949,417,ListingFilterPAge,200,OK,Thread Group 1-18,text,true,,1888,9,9,417
1448546755446,588,ListingFilterPAge,200,OK,Thread Group 1-19,text,true,,1888,8,8,588
1448546755578,489,ListingFilterPAge,200,OK,Thread Group 1-24,text,true,,1888,8,8,489
1448546755923,595,ListingFilterPAge,200,OK,Thread Group 1-25,text,true,,1888,8,8,595
1448546756456,574,ListingFilterPAge,200,OK,Thread Group 1-20,text,true,,1888,9,9,574
1448546756713,344,ListingFilterPAge,200,OK,Thread Group 1-23,text,true,,1888,9,9,343
1448546756760,383,ListingFilterPAge,200,OK,Thread Group 1-22,text,true,,1888,9,9,383
1448546756816,441,ListingFilterPAge,200,OK,Thread Group 1-18,text,true,,1888,9,9,441
1448546756800,458,ListingFilterPAge,200,OK,Thread Group 1-21,text,true,,1888,9,9,458
1448546758032,371,ListingFilterPAge,200,OK,Thread Group 1-19,text,true,,1888,8,8,371
1448546758348,423,ListingFilterPAge,200,OK,Thread Group 1-26,text,true,,1888,8,8,423
1448546758332,440,ListingFilterPAge,200,OK,Thread Group 1-24,text,true,,1888,8,8,440
1448546758646,389,ListingFilterPAge,200,OK,Thread Group 1-25,text,true,,1888,8,8,389
1448546758878,340,ListingFilterPAge,200,OK,Thread Group 1-23,text,true,,1888,8,8,340
1448546758976,388,ListingFilterPAge,200,OK,Thread Group 1-20,text,true,,1888,8,8,388
1448546758979,388,ListingFilterPAge,200,OK,Thread Group 1-22,text,true,,1888,8,8,388
1448546759041,341,ListingFilterPAge,200,OK,Thread Group 1-21,text,true,,1888,8,8,341
1448546760640,414,ListingFilterPAge,200,OK,Thread Group 1-19,text,true,,1888,9,9,414
1448546760680,471,ListingFilterPAge,200,OK,Thread Group 1-26,text,true,,1888,9,9,470
1448546760808,444,ListingFilterPAge,200,OK,Thread Group 1-25,text,true,,1888,9,9,444
1448546760857,409,ListingFilterPAge,200,OK,Thread Group 1-24,text,true,,1888,9,9,409
1448546761196,308,ListingFilterPAge,200,OK,Thread Group 1-23,text,true,,1888,8,8,308
1448546761156,351,ListingFilterPAge,200,OK,Thread Group 1-20,text,true,,1888,8,8,351
1448546761258,363,ListingFilterPAge,200,OK,Thread Group 1-27,text,true,,1888,8,8,363
1448546761282,374,ListingFilterPAge,200,OK,Thread Group 1-21,text,true,,1888,8,8,374
1448546761378,313,ListingFilterPAge,200,OK,Thread Group 1-22,text,true,,1888,8,8,313
1448546763388,397,ListingFilterPAge,200,OK,Thread Group 1-25,text,true,,1888,9,9,397
1448546763403,396,ListingFilterPAge,200,OK,Thread Group 1-24,text,true,,1888,9,9,396
1448546763423,377,ListingFilterPAge,200,OK,Thread Group 1-26,text,true,,1888,9,9,377
1448546763786,223,ListingFilterPAge,200,OK,Thread Group 1-23,text,false,"Test failed: text expected to contain /<h3 class=""h4"">LG G3 16 GB </h3>/",20627,9,9,165
1448546763786,326,ListingFilterPAge,200,OK,Thread Group 1-20,text,true,,1888,9,9,325
1448546763895,402,ListingFilterPAge,200,OK,Thread Group 1-22,text,true,,1888,9,9,402
1448546763985,452,ListingFilterPAge,200,OK,Thread Group 1-27,text,true,,1888,9,9,451
1448546763985,499,ListingFilterPAge,200,OK,Thread Group 1-21,text,true,,1888,9,9,498
1448546764276,717,ListingFilterPAge,200,OK,Thread Group 1-28,text,true,,1888,9,9,717
1448546765761,407,ListingFilterPAge,200,OK,Thread Group 1-26,text,true,,1888,9,9,407
1448546765963,424,ListingFilterPAge,200,OK,Thread Group 1-25,text,true,,1888,9,9,424
1448546766231,424,ListingFilterPAge,200,OK,Thread Group 1-23,text,true,,1888,9,9,424
1448546766186,820,ListingFilterPAge,200,OK,Thread Group 1-24,text,true,,1888,9,9,819
1448546766643,402,ListingFilterPAge,200,OK,Thread Group 1-28,text,true,,1888,9,9,402
